"","artist_name","album_release_date","danceability","valence","energy","track_name","album_name"
"257","Taylor Swift","2020-08-18",0.595,0.476,0.376,"betty","folklore (deluxe version)"
"258","Taylor Swift","2020-08-18",0.644,0.328,0.284,"peace","folklore (deluxe version)"
"259","Taylor Swift","2020-08-18",0.676,0.404,0.178,"hoax","folklore (deluxe version)"
"260","Taylor Swift","2020-08-18",0.313,0.268,0.258,"the lakes - bonus track","folklore (deluxe version)"
"261","Taylor Swift","2020-07-24",0.777,0.172,0.357,"the 1","folklore"
"262","Taylor Swift","2020-07-24",0.613,0.551,0.581,"cardigan","folklore"
"263","Taylor Swift","2020-07-24",0.686,0.706,0.662,"the last great american dynasty","folklore"
"264","Taylor Swift","2020-07-24",0.298,0.152,0.38,"exile (feat. Bon Iver)","folklore"
"265","Taylor Swift","2020-07-24",0.456,0.111,0.263,"my tears ricochet","folklore"
"266","Taylor Swift","2020-07-24",0.553,0.379,0.413,"mirrorball","folklore"
"267","Taylor Swift","2020-07-24",0.596,0.415,0.488,"seven","folklore"
"268","Taylor Swift","2020-07-24",0.532,0.403,0.623,"august","folklore"
"269","Taylor Swift","2020-07-24",0.515,0.412,0.476,"this is me trying","folklore"
"270","Taylor Swift","2020-07-24",0.559,0.46,0.31,"illicit affairs","folklore"
"271","Taylor Swift","2020-07-24",0.653,0.45,0.452,"invisible string","folklore"
"272","Taylor Swift","2020-07-24",0.592,0.506,0.699,"mad woman","folklore"
"273","Taylor Swift","2020-07-24",0.354,0.113,0.267,"epiphany","folklore"
"274","Taylor Swift","2020-07-24",0.593,0.502,0.377,"betty","folklore"
"275","Taylor Swift","2020-07-24",0.647,0.339,0.272,"peace","folklore"
"276","Taylor Swift","2020-07-24",0.662,0.429,0.181,"hoax","folklore"
"277","Taylor Swift","2019-08-23",0.664,0.541,0.316,"I Forgot That You Existed","Lover"
"278","Taylor Swift","2019-08-23",0.552,0.564,0.702,"Cruel Summer","Lover"
"279","Taylor Swift","2019-08-23",0.359,0.453,0.543,"Lover","Lover"
"280","Taylor Swift","2019-08-23",0.777,0.633,0.658,"The Man","Lover"
"281","Taylor Swift","2019-08-23",0.292,0.166,0.574,"The Archer","Lover"
"282","Taylor Swift","2019-08-23",0.897,0.416,0.366,"I Think He Knows","Lover"
"283","Taylor Swift","2019-08-23",0.662,0.487,0.747,"Miss Americana & The Heartbreak Prince","Lover"
"284","Taylor Swift","2019-08-23",0.811,0.865,0.719,"Paper Rings","Lover"
"285","Taylor Swift","2019-08-23",0.824,0.248,0.624,"Cornelia Street","Lover"
"286","Taylor Swift","2019-08-23",0.712,0.313,0.732,"Death By A Thousand Cuts","Lover"
"287","Taylor Swift","2019-08-23",0.695,0.557,0.71,"London Boy","Lover"
"288","Taylor Swift","2019-08-23",0.433,0.421,0.182,"Soon You’ll Get Better (feat. The Chicks)","Lover"
"289","Taylor Swift","2019-08-23",0.739,0.351,0.32,"False God","Lover"
"290","Taylor Swift","2019-08-23",0.771,0.714,0.671,"You Need To Calm Down","Lover"
"291","Taylor Swift","2019-08-23",0.756,0.399,0.449,"Afterglow","Lover"
"292","Taylor Swift","2019-08-23",0.61,0.728,0.83,"ME! (feat. Brendon Urie of Panic! At The Disco)","Lover"
"293","Taylor Swift","2019-08-23",0.737,0.545,0.175,"It’s Nice To Have A Friend","Lover"
"294","Taylor Swift","2019-08-23",0.557,0.265,0.496,"Daylight","Lover"
"295","Taylor Swift","2017-11-10",0.613,0.417,0.764,"...Ready For It?","reputation"
"296","Taylor Swift","2017-11-10",0.649,0.151,0.589,"End Game","reputation"
"297","Taylor Swift","2017-11-10",0.696,0.305,0.602,"I Did Something Bad","reputation"
"298","Taylor Swift","2017-11-10",0.615,0.193,0.534,"Don’t Blame Me","reputation"
"299","Taylor Swift","2017-11-10",0.75,0.0499,0.404,"Delicate","reputation"
"300","Taylor Swift","2017-11-10",0.766,0.506,0.709,"Look What You Made Me Do","reputation"
"301","Taylor Swift","2017-11-10",0.574,0.374,0.61,"So It Goes...","reputation"
"302","Taylor Swift","2017-11-10",0.8,0.451,0.535,"Gorgeous","reputation"
"303","Taylor Swift","2017-11-10",0.562,0.351,0.689,"Getaway Car","reputation"
"304","Taylor Swift","2017-11-10",0.675,0.314,0.703,"King Of My Heart","reputation"
"305","Taylor Swift","2017-11-10",0.624,0.284,0.691,"Dancing With Our Hands Tied","reputation"
"306","Taylor Swift","2017-11-10",0.719,0.0851,0.469,"Dress","reputation"
"307","Taylor Swift","2017-11-10",0.567,0.438,0.789,"This Is Why We Can't Have Nice Things","reputation"
"308","Taylor Swift","2017-11-10",0.598,0.252,0.504,"Call It What You Want","reputation"
"309","Taylor Swift","2017-11-10",0.661,0.23,0.151,"New Year’s Day","reputation"
"310","Taylor Swift","2017-11-09",0.602,0.316,0.605,"All Too Well","reputation Stadium Tour Surprise Song Playlist"
"311","Taylor Swift","2017-11-09",0.55,0.465,0.688,"Wildest Dreams","reputation Stadium Tour Surprise Song Playlist"
"312","Taylor Swift","2017-11-09",0.669,0.383,0.448,"The Best Day","reputation Stadium Tour Surprise Song Playlist"
"313","Taylor Swift","2017-11-09",0.605,0.647,0.899,"Red","reputation Stadium Tour Surprise Song Playlist"
"314","Taylor Swift","2017-11-09",0.627,0.648,0.816,"Holy Ground","reputation Stadium Tour Surprise Song Playlist"
"315","Taylor Swift","2017-11-09",0.626,0.263,0.427,"Teardrops On My Guitar - Radio Single Remix","reputation Stadium Tour Surprise Song Playlist"
"316","Taylor Swift","2017-11-09",0.545,0.565,0.663,"Our Song","reputation Stadium Tour Surprise Song Playlist"
"317","Taylor Swift","2017-11-09",0.66,0.68,0.733,"22","reputation Stadium Tour Surprise Song Playlist"
"318","Taylor Swift","2017-11-09",0.536,0.665,0.464,"I Knew You Were Trouble.","reputation Stadium Tour Surprise Song Playlist"
"319","Taylor Swift","2017-11-09",0.731,0.106,0.445,"I Don’t Wanna Live Forever (Fifty Shades Darker)","reputation Stadium Tour Surprise Song Playlist"
"320","Taylor Swift","2017-11-09",0.576,0.79,0.754,"Mean","reputation Stadium Tour Surprise Song Playlist"
"321","Taylor Swift","2017-11-09",0.765,0.545,0.656,"How You Get The Girl","reputation Stadium Tour Surprise Song Playlist"
"322","Taylor Swift","2017-11-09",0.574,0.374,0.61,"So It Goes...","reputation Stadium Tour Surprise Song Playlist"
"323","Taylor Swift","2017-11-09",0.55,0.211,0.628,"Fifteen","reputation Stadium Tour Surprise Song Playlist"
"324","Taylor Swift","2017-11-09",0.621,0.67,0.779,"Mine","reputation Stadium Tour Surprise Song Playlist"
"325","Taylor Swift","2017-11-09",0.61,0.399,0.782,"Sparks Fly","reputation Stadium Tour Surprise Song Playlist"
"326","Taylor Swift","2017-11-09",0.591,0.383,0.828,"State Of Grace","reputation Stadium Tour Surprise Song Playlist"
"327","Taylor Swift","2017-11-09",0.431,0.37,0.949,"Haunted","reputation Stadium Tour Surprise Song Playlist"
"328","Taylor Swift","2017-11-09",0.714,0.545,0.309,"Never Grow Up","reputation Stadium Tour Surprise Song Playlist"
"329","Taylor Swift","2017-11-09",0.704,0.395,0.621,"Treacherous","reputation Stadium Tour Surprise Song Playlist"
"330","Taylor Swift","2017-11-09",0.577,0.643,0.784,"Babe","reputation Stadium Tour Surprise Song Playlist"
"331","Taylor Swift","2017-11-09",0.789,0.658,0.634,"Welcome To New York","reputation Stadium Tour Surprise Song Playlist"
"332","Taylor Swift","2017-11-09",0.603,0.429,0.718,"Fearless","reputation Stadium Tour Surprise Song Playlist"
"333","Taylor Swift","2017-11-09",0.535,0.218,0.626,"Enchanted","reputation Stadium Tour Surprise Song Playlist"
"334","Taylor Swift","2017-11-09",0.543,0.234,0.763,"Change","reputation Stadium Tour Surprise Song Playlist"
"335","Taylor Swift","2017-11-09",0.61,0.228,0.56,"Ours","reputation Stadium Tour Surprise Song Playlist"
"336","Taylor Swift","2017-11-09",0.553,0.338,0.841,"Out Of The Woods","reputation Stadium Tour Surprise Song Playlist"
"337","Taylor Swift","2017-11-09",0.483,0.217,0.548,"Come Back...Be Here","reputation Stadium Tour Surprise Song Playlist"
"338","Taylor Swift","2017-11-09",0.573,0.438,0.767,"A Place in this World","reputation Stadium Tour Surprise Song Playlist"
"339","Taylor Swift","2017-11-09",0.481,0.107,0.435,"This Love","reputation Stadium Tour Surprise Song Playlist"
"340","Taylor Swift","2017-11-09",0.706,0.561,0.505,"The Lucky One","reputation Stadium Tour Surprise Song Playlist"
"341","Taylor Swift","2017-11-09",0.609,0.224,0.383,"Invisible","reputation Stadium Tour Surprise Song Playlist"
"342","Taylor Swift","2017-11-09",0.442,0.167,0.48,"Breathe","reputation Stadium Tour Surprise Song Playlist"
"343","Taylor Swift","2017-11-09",0.502,0.507,0.843,"Better Man","reputation Stadium Tour Surprise Song Playlist"
"344","Taylor Swift","2017-11-09",0.617,0.818,0.699,"Jump Then Fall","reputation Stadium Tour Surprise Song Playlist"
"345","Taylor Swift","2017-11-09",0.53,0.323,0.526,"Begin Again","reputation Stadium Tour Surprise Song Playlist"
"346","Taylor Swift","2017-11-09",0.479,0.238,0.547,"Tied Together with a Smile","reputation Stadium Tour Surprise Song Playlist"
"347","Taylor Swift","2017-11-09",0.547,0.65,0.808,"The Story Of Us","reputation Stadium Tour Surprise Song Playlist"
"348","Taylor Swift","2017-11-09",0.607,0.52,0.829,"Forever & Always","reputation Stadium Tour Surprise Song Playlist"
"349","Taylor Swift","2017-11-09",0.843,0.838,0.541,"Hey Stephen","reputation Stadium Tour Surprise Song Playlist"
"350","Taylor Swift","2017-11-09",0.712,0.714,0.603,"Speak Now","reputation Stadium Tour Surprise Song Playlist"
"351","Taylor Swift","2017-11-09",0.422,0.197,0.692,"Wonderland","reputation Stadium Tour Surprise Song Playlist"
"352","Taylor Swift","2017-11-09",0.578,0.218,0.348,"White Horse","reputation Stadium Tour Surprise Song Playlist"
"353","Taylor Swift","2017-11-09",0.556,0.521,0.933,"I'm Only Me When I'm With You","reputation Stadium Tour Surprise Song Playlist"
"354","Taylor Swift","2017-11-09",0.649,0.616,0.777,"Starlight","reputation Stadium Tour Surprise Song Playlist"
"355","Taylor Swift","2017-11-09",0.602,0.495,0.755,"I Know Places","reputation Stadium Tour Surprise Song Playlist"
"356","Taylor Swift","2014-10-27",0.789,0.658,0.634,"Welcome To New York","1989 (Deluxe Edition)"
"357","Taylor Swift","2014-10-27",0.76,0.57,0.703,"Blank Space","1989 (Deluxe Edition)"
"358","Taylor Swift","2014-10-27",0.588,0.487,0.791,"Style","1989 (Deluxe Edition)"
"359","Taylor Swift","2014-10-27",0.553,0.338,0.841,"Out Of The Woods","1989 (Deluxe Edition)"
"360","Taylor Swift","2014-10-27",0.605,0.539,0.725,"All You Had To Do Was Stay","1989 (Deluxe Edition)"
"361","Taylor Swift","2014-10-27",0.647,0.942,0.8,"Shake It Off","1989 (Deluxe Edition)"
"362","Taylor Swift","2014-10-27",0.653,0.513,0.893,"I Wish You Would","1989 (Deluxe Edition)"
"363","Taylor Swift","2014-10-27",0.646,0.287,0.794,"Bad Blood","1989 (Deluxe Edition)"
"364","Taylor Swift","2014-10-27",0.55,0.465,0.688,"Wildest Dreams","1989 (Deluxe Edition)"
"365","Taylor Swift","2014-10-27",0.765,0.545,0.656,"How You Get The Girl","1989 (Deluxe Edition)"
"366","Taylor Swift","2014-10-27",0.481,0.107,0.435,"This Love","1989 (Deluxe Edition)"
"367","Taylor Swift","2014-10-27",0.602,0.495,0.755,"I Know Places","1989 (Deluxe Edition)"
"368","Taylor Swift","2014-10-27",0.815,0.211,0.377,"Clean","1989 (Deluxe Edition)"
"369","Taylor Swift","2014-10-27",0.422,0.197,0.692,"Wonderland","1989 (Deluxe Edition)"
"370","Taylor Swift","2014-10-27",0.474,0.319,0.48,"You Are In Love","1989 (Deluxe Edition)"
"371","Taylor Swift","2014-10-27",0.633,0.584,0.889,"New Romantics","1989 (Deluxe Edition)"
"372","Taylor Swift","2014-10-27",0.592,0.15,0.128,"I Know Places - Voice Memo","1989 (Deluxe Edition)"
"373","Taylor Swift","2014-10-27",0.781,0.645,0.357,"I Wish You Would - Voice Memo","1989 (Deluxe Edition)"
"374","Taylor Swift","2014-10-27",0.675,0.578,0.234,"Blank Space - Voice Memo","1989 (Deluxe Edition)"
"375","Taylor Swift","2014-10-27",0.793,0.615,0.634,"Welcome To New York","1989"
"376","Taylor Swift","2014-10-27",0.753,0.583,0.678,"Blank Space","1989"
"377","Taylor Swift","2014-10-27",0.598,0.456,0.786,"Style","1989"
"378","Taylor Swift","2014-10-27",0.552,0.343,0.842,"Out Of The Woods","1989"
"379","Taylor Swift","2014-10-27",0.602,0.471,0.736,"All You Had To Do Was Stay","1989"
"380","Taylor Swift","2014-10-27",0.647,0.943,0.785,"Shake It Off","1989"
"381","Taylor Swift","2014-10-27",0.648,0.502,0.898,"I Wish You Would","1989"
"382","Taylor Swift","2014-10-27",0.65,0.295,0.802,"Bad Blood","1989"
"383","Taylor Swift","2014-10-27",0.554,0.472,0.666,"Wildest Dreams","1989"
"384","Taylor Swift","2014-10-27",0.764,0.524,0.66,"How You Get The Girl","1989"
"385","Taylor Swift","2014-10-27",0.475,0.0828,0.459,"This Love","1989"
"386","Taylor Swift","2014-10-27",0.596,0.507,0.763,"I Know Places","1989"
"387","Taylor Swift","2014-10-27",0.81,0.22,0.379,"Clean","1989"
"388","Taylor Swift","2012-10-22",0.588,0.397,0.825,"State Of Grace","Red (Deluxe Edition)"
"389","Taylor Swift","2012-10-22",0.602,0.641,0.896,"Red","Red (Deluxe Edition)"
"390","Taylor Swift","2012-10-22",0.705,0.395,0.621,"Treacherous","Red (Deluxe Edition)"
"391","Taylor Swift","2012-10-22",0.622,0.679,0.469,"I Knew You Were Trouble.","Red (Deluxe Edition)"
"392","Taylor Swift","2012-10-22",0.602,0.337,0.609,"All Too Well","Red (Deluxe Edition)"
"393","Taylor Swift","2012-10-22",0.658,0.668,0.729,"22","Red (Deluxe Edition)"
"394","Taylor Swift","2012-10-22",0.567,0.233,0.481,"I Almost Do","Red (Deluxe Edition)"
"395","Taylor Swift","2012-10-22",0.628,0.75,0.676,"We Are Never Ever Getting Back Together","Red (Deluxe Edition)"
"396","Taylor Swift","2012-10-22",0.729,0.928,0.748,"Stay Stay Stay","Red (Deluxe Edition)"
"397","Taylor Swift","2012-10-22",0.505,0.123,0.443,"The Last Time","Red (Deluxe Edition)"
"398","Taylor Swift","2012-10-22",0.627,0.648,0.816,"Holy Ground","Red (Deluxe Edition)"
"399","Taylor Swift","2012-10-22",0.624,0.261,0.34,"Sad Beautiful Tragic","Red (Deluxe Edition)"
"400","Taylor Swift","2012-10-22",0.706,0.545,0.499,"The Lucky One","Red (Deluxe Edition)"
"401","Taylor Swift","2012-10-22",0.624,0.436,0.458,"Everything Has Changed","Red (Deluxe Edition)"
"402","Taylor Swift","2012-10-22",0.649,0.587,0.777,"Starlight","Red (Deluxe Edition)"
"403","Taylor Swift","2012-10-22",0.53,0.323,0.526,"Begin Again","Red (Deluxe Edition)"
"404","Taylor Swift","2012-10-22",0.62,0.275,0.506,"The Moment I Knew","Red (Deluxe Edition)"
"405","Taylor Swift","2012-10-22",0.483,0.217,0.548,"Come Back...Be Here","Red (Deluxe Edition)"
"406","Taylor Swift","2012-10-22",0.733,0.633,0.59,"Girl At Home","Red (Deluxe Edition)"
"407","Taylor Swift","2012-10-22",0.828,0.519,0.64,"Treacherous - Original Demo Recording","Red (Deluxe Edition)"
"408","Taylor Swift","2012-10-22",0.678,0.637,0.902,"Red - Original Demo Recording","Red (Deluxe Edition)"
"409","Taylor Swift","2012-10-22",0.626,0.0682,0.118,"State Of Grace - Acoustic","Red (Deluxe Edition)"
"410","Taylor Swift","2012-10-22",0.588,0.397,0.825,"State Of Grace","Red"
"411","Taylor Swift","2012-10-22",0.602,0.641,0.896,"Red","Red"
"412","Taylor Swift","2012-10-22",0.705,0.395,0.621,"Treacherous","Red"
"413","Taylor Swift","2012-10-22",0.622,0.679,0.469,"I Knew You Were Trouble.","Red"
"414","Taylor Swift","2012-10-22",0.602,0.337,0.609,"All Too Well","Red"
"415","Taylor Swift","2012-10-22",0.658,0.668,0.729,"22","Red"
"416","Taylor Swift","2012-10-22",0.567,0.233,0.481,"I Almost Do","Red"
"417","Taylor Swift","2012-10-22",0.628,0.75,0.676,"We Are Never Ever Getting Back Together","Red"
"418","Taylor Swift","2012-10-22",0.729,0.928,0.748,"Stay Stay Stay","Red"
"419","Taylor Swift","2012-10-22",0.505,0.123,0.443,"The Last Time","Red"
"420","Taylor Swift","2012-10-22",0.627,0.648,0.816,"Holy Ground","Red"
"421","Taylor Swift","2012-10-22",0.624,0.261,0.34,"Sad Beautiful Tragic","Red"
"422","Taylor Swift","2012-10-22",0.706,0.545,0.499,"The Lucky One","Red"
"423","Taylor Swift","2012-10-22",0.624,0.436,0.458,"Everything Has Changed","Red"
"424","Taylor Swift","2012-10-22",0.649,0.587,0.777,"Starlight","Red"
"425","Taylor Swift","2012-10-22",0.53,0.323,0.526,"Begin Again","Red"
"426","Taylor Swift","2010-10-25",0.455,0.298,0.783,"Sparks Fly - Live/2011","Speak Now World Tour Live"
"427","Taylor Swift","2010-10-25",0.496,0.442,0.852,"Mine - Live/2011","Speak Now World Tour Live"
"428","Taylor Swift","2010-10-25",0.419,0.472,0.908,"The Story Of Us - Live","Speak Now World Tour Live"
"429","Taylor Swift","2010-10-25",0.429,0.432,0.915,"Mean - Live/2011","Speak Now World Tour Live"
"430","Taylor Swift","2010-10-25",0.421,0.267,0.355,"Ours - Live/2011","Speak Now World Tour Live"
"431","Taylor Swift","2010-10-25",0.374,0.171,0.516,"Back To December/Apologize/You're Not Sorry - Live/2011/Medley","Speak Now World Tour Live"
"432","Taylor Swift","2010-10-25",0.445,0.386,0.887,"Better Than Revenge - Live/2011","Speak Now World Tour Live"
"433","Taylor Swift","2010-10-25",0.615,0.373,0.694,"Speak Now - Live/2011","Speak Now World Tour Live"
"434","Taylor Swift","2010-10-25",0.427,0.188,0.395,"Last Kiss - Live/2011","Speak Now World Tour Live"
"435","Taylor Swift","2010-10-25",0.374,0.27,0.504,"Drops Of Jupiter - Live/2011","Speak Now World Tour Live"
"436","Taylor Swift","2010-10-25",0.327,0.363,0.488,"Bette Davis Eyes - Live/2011","Speak Now World Tour Live"
"437","Taylor Swift","2010-10-25",0.536,0.249,0.512,"I Want You Back - Live/2011","Speak Now World Tour Live"
"438","Taylor Swift","2010-10-25",0.521,0.138,0.386,"Dear John - Live/2011","Speak Now World Tour Live"
"439","Taylor Swift","2010-10-25",0.34,0.214,0.663,"Enchanted - Live/2011","Speak Now World Tour Live"
"440","Taylor Swift","2010-10-25",0.338,0.177,0.818,"Haunted - Live/2011","Speak Now World Tour Live"
"441","Taylor Swift","2010-10-25",0.544,0.204,0.728,"Long Live - Live/2011","Speak Now World Tour Live"
"442","Taylor Swift","2010-10-25",0.624,0.658,0.757,"Mine","Speak Now (Deluxe Edition)"
"443","Taylor Swift","2010-10-25",0.605,0.374,0.787,"Sparks Fly","Speak Now (Deluxe Edition)"
"444","Taylor Swift","2010-10-25",0.529,0.286,0.67,"Back To December","Speak Now (Deluxe Edition)"
"445","Taylor Swift","2010-10-25",0.709,0.735,0.599,"Speak Now","Speak Now (Deluxe Edition)"
"446","Taylor Swift","2010-10-25",0.589,0.102,0.47,"Dear John","Speak Now (Deluxe Edition)"
"447","Taylor Swift","2010-10-25",0.568,0.789,0.761,"Mean","Speak Now (Deluxe Edition)"
"448","Taylor Swift","2010-10-25",0.543,0.683,0.818,"The Story Of Us","Speak Now (Deluxe Edition)"
"449","Taylor Swift","2010-10-25",0.714,0.554,0.305,"Never Grow Up","Speak Now (Deluxe Edition)"
"450","Taylor Swift","2010-10-25",0.455,0.208,0.623,"Enchanted","Speak Now (Deluxe Edition)"
"451","Taylor Swift","2010-10-25",0.516,0.635,0.917,"Better Than Revenge","Speak Now (Deluxe Edition)"
"452","Taylor Swift","2010-10-25",0.552,0.17,0.608,"Innocent","Speak Now (Deluxe Edition)"
"453","Taylor Swift","2010-10-25",0.436,0.352,0.95,"Haunted","Speak Now (Deluxe Edition)"
"454","Taylor Swift","2010-10-25",0.371,0.196,0.341,"Last Kiss","Speak Now (Deluxe Edition)"
"455","Taylor Swift","2010-10-25",0.418,0.142,0.68,"Long Live","Speak Now (Deluxe Edition)"
"456","Taylor Swift","2010-10-25",0.608,0.238,0.569,"Ours","Speak Now (Deluxe Edition)"
"457","Taylor Swift","2010-10-25",0.511,0.289,0.719,"If This Was A Movie","Speak Now (Deluxe Edition)"
"458","Taylor Swift","2010-10-25",0.582,0.559,0.765,"Superman","Speak Now (Deluxe Edition)"
"459","Taylor Swift","2010-10-25",0.541,0.377,0.453,"Back To December - Acoustic","Speak Now (Deluxe Edition)"
"460","Taylor Swift","2010-10-25",0.563,0.313,0.443,"Haunted - Acoustic Version","Speak Now (Deluxe Edition)"
"461","Taylor Swift","2010-10-25",0.695,0.679,0.723,"Mine - POP Mix","Speak Now (Deluxe Edition)"
"462","Taylor Swift","2010-10-25",0.624,0.658,0.757,"Mine","Speak Now"
"463","Taylor Swift","2010-10-25",0.605,0.374,0.787,"Sparks Fly","Speak Now"
"464","Taylor Swift","2010-10-25",0.529,0.286,0.67,"Back To December","Speak Now"
"465","Taylor Swift","2010-10-25",0.709,0.735,0.599,"Speak Now","Speak Now"
"466","Taylor Swift","2010-10-25",0.589,0.102,0.47,"Dear John","Speak Now"
"467","Taylor Swift","2010-10-25",0.568,0.789,0.761,"Mean","Speak Now"
"468","Taylor Swift","2010-10-25",0.543,0.683,0.818,"The Story Of Us","Speak Now"
"469","Taylor Swift","2010-10-25",0.714,0.554,0.305,"Never Grow Up","Speak Now"
"470","Taylor Swift","2010-10-25",0.455,0.208,0.623,"Enchanted","Speak Now"
"471","Taylor Swift","2010-10-25",0.516,0.635,0.917,"Better Than Revenge","Speak Now"
"472","Taylor Swift","2010-10-25",0.552,0.17,0.608,"Innocent","Speak Now"
"473","Taylor Swift","2010-10-25",0.436,0.352,0.95,"Haunted","Speak Now"
"474","Taylor Swift","2010-10-25",0.371,0.196,0.341,"Last Kiss","Speak Now"
"475","Taylor Swift","2010-10-25",0.418,0.142,0.68,"Long Live","Speak Now"
"476","Taylor Swift","2008-11-11",0.618,0.82,0.687,"Jump Then Fall","Fearless Platinum Edition"
"477","Taylor Swift","2008-11-11",0.419,0.288,0.454,"Untouchable","Fearless Platinum Edition"
"478","Taylor Swift","2008-11-11",0.592,0.294,0.16,"Forever & Always - Piano Version","Fearless Platinum Edition"
"479","Taylor Swift","2008-11-11",0.527,0.224,0.475,"Come In With The Rain","Fearless Platinum Edition"
"480","Taylor Swift","2008-11-11",0.61,0.228,0.531,"SuperStar","Fearless Platinum Edition"
"481","Taylor Swift","2008-11-11",0.476,0.469,0.816,"The Other Side Of The Door","Fearless Platinum Edition"
"482","Taylor Swift","2008-11-11",0.598,0.467,0.714,"Fearless","Fearless Platinum Edition"
"483","Taylor Swift","2008-11-11",0.559,0.214,0.636,"Fifteen","Fearless Platinum Edition"
"484","Taylor Swift","2008-11-11",0.618,0.307,0.736,"Love Story","Fearless Platinum Edition"
"485","Taylor Swift","2008-11-11",0.843,0.825,0.553,"Hey Stephen","Fearless Platinum Edition"
"486","Taylor Swift","2008-11-11",0.585,0.195,0.346,"White Horse","Fearless Platinum Edition"
"487","Taylor Swift","2008-11-11",0.687,0.445,0.771,"You Belong With Me","Fearless Platinum Edition"
"488","Taylor Swift","2008-11-11",0.498,0.17,0.486,"Breathe","Fearless Platinum Edition"
"489","Taylor Swift","2008-11-11",0.601,0.513,0.852,"Tell Me Why","Fearless Platinum Edition"
"490","Taylor Swift","2008-11-11",0.459,0.281,0.459,"You're Not Sorry","Fearless Platinum Edition"
"491","Taylor Swift","2008-11-11",0.436,0.379,0.712,"The Way I Loved You","Fearless Platinum Edition"
"492","Taylor Swift","2008-11-11",0.605,0.514,0.829,"Forever & Always","Fearless Platinum Edition"
"493","Taylor Swift","2008-11-11",0.664,0.364,0.447,"The Best Day","Fearless Platinum Edition"
"494","Taylor Swift","2008-11-11",0.548,0.224,0.756,"Change","Fearless Platinum Edition"
"495","Taylor Swift","2008-11-11",0.594,0.476,0.712,"Fearless","Fearless"
"496","Taylor Swift","2008-11-11",0.556,0.203,0.651,"Fifteen","Fearless"
"497","Taylor Swift","2008-11-11",0.618,0.296,0.741,"Love Story","Fearless"
"498","Taylor Swift","2008-11-11",0.841,0.831,0.544,"Hey Stephen","Fearless"
"499","Taylor Swift","2008-11-11",0.578,0.223,0.34,"White Horse","Fearless"
"500","Taylor Swift","2008-11-11",0.687,0.443,0.783,"You Belong With Me","Fearless"
"501","Taylor Swift","2008-11-11",0.505,0.184,0.482,"Breathe","Fearless"
"502","Taylor Swift","2008-11-11",0.604,0.51,0.855,"Tell Me Why","Fearless"
"503","Taylor Swift","2008-11-11",0.475,0.276,0.452,"You're Not Sorry","Fearless"
"504","Taylor Swift","2008-11-11",0.433,0.398,0.7,"The Way I Loved You","Fearless"
"505","Taylor Swift","2008-11-11",0.608,0.544,0.821,"Forever & Always","Fearless"
"506","Taylor Swift","2008-11-11",0.666,0.396,0.434,"The Best Day","Fearless"
"507","Taylor Swift","2008-11-11",0.541,0.215,0.77,"Change","Fearless"
"508","Taylor Swift","2008-06-28",0.741,0.512,0.444,"Love Story - Live From Clear Channel Stripped 2008","Live From Clear Channel Stripped 2008"
"509","Taylor Swift","2008-06-28",0.623,0.467,0.266,"Fearless - Live From Clear Channel Stripped 2008","Live From Clear Channel Stripped 2008"
"510","Taylor Swift","2008-06-28",0.627,0.457,0.704,"Beautiful Eyes - Live From Clear Channel Stripped 2008","Live From Clear Channel Stripped 2008"
"511","Taylor Swift","2008-06-28",0.731,0.331,0.184,"Untouchable - Live From Clear Channel Stripped 2008","Live From Clear Channel Stripped 2008"
"512","Taylor Swift","2008-06-28",0.344,0.615,0.801,"Teardrops On My Guitar - Live From Clear Channel Stripped 2008","Live From Clear Channel Stripped 2008"
"513","Taylor Swift","2008-06-28",0.647,0.684,0.872,"Picture To Burn - Live From Clear Channel Stripped 2008","Live From Clear Channel Stripped 2008"
"514","Taylor Swift","2008-06-28",0.429,0.438,0.808,"Should've Said No - Live From Clear Channel Stripped 2008","Live From Clear Channel Stripped 2008"
"515","Taylor Swift","2008-06-28",0.243,0.273,0.712,"Change - Live From Clear Channel Stripped 2008","Live From Clear Channel Stripped 2008"
"516","Taylor Swift","2006-10-24",0.58,0.425,0.491,"Tim McGraw","Taylor Swift"
"517","Taylor Swift","2006-10-24",0.658,0.821,0.877,"Picture To Burn","Taylor Swift"
"518","Taylor Swift","2006-10-24",0.621,0.289,0.417,"Teardrops On My Guitar - Radio Single Remix","Taylor Swift"
"519","Taylor Swift","2006-10-24",0.576,0.428,0.777,"A Place in this World","Taylor Swift"
"520","Taylor Swift","2006-10-24",0.418,0.261,0.482,"Cold As You","Taylor Swift"
"521","Taylor Swift","2006-10-24",0.589,0.591,0.805,"The Outside","Taylor Swift"
"522","Taylor Swift","2006-10-24",0.479,0.192,0.578,"Tied Together with a Smile","Taylor Swift"
"523","Taylor Swift","2006-10-24",0.594,0.504,0.629,"Stay Beautiful","Taylor Swift"
"524","Taylor Swift","2006-10-24",0.476,0.472,0.777,"Should've Said No","Taylor Swift"
"525","Taylor Swift","2006-10-24",0.403,0.374,0.627,"Mary's Song (Oh My My My)","Taylor Swift"
"526","Taylor Swift","2006-10-24",0.668,0.539,0.672,"Our Song","Taylor Swift"
"527","Taylor Swift","2006-10-24",0.563,0.518,0.934,"I'm Only Me When I'm With You","Taylor Swift"
"528","Taylor Swift","2006-10-24",0.612,0.233,0.394,"Invisible","Taylor Swift"
