"","artist_name","album_release_date","danceability","valence","energy","track_name","album_name"
"637","Fleetwood Mac","1971-05-04",0.433,0.667,0.341,"Something Inside of Me - Take 3","The Original Fleetwood Mac"
"638","Fleetwood Mac","1971-05-04",0.458,0.59,0.633,"One Sunny Day","The Original Fleetwood Mac"
"639","Fleetwood Mac","1971-05-04",0.479,0.267,0.0616,"Without You","The Original Fleetwood Mac"
"640","Fleetwood Mac","1971-05-04",0.522,0.244,0.389,"Coming Your Way - Take 6","The Original Fleetwood Mac"
"641","Fleetwood Mac","1970-09-18",0.691,0.937,0.404,"This Is The Rock","Kiln House"
"642","Fleetwood Mac","1970-09-18",0.758,0.713,0.306,"Station Man","Kiln House"
"643","Fleetwood Mac","1970-09-18",0.518,0.526,0.143,"Blood on the Floor","Kiln House"
"644","Fleetwood Mac","1970-09-18",0.512,0.936,0.7,"Hi Ho Silver","Kiln House"
"645","Fleetwood Mac","1970-09-18",0.542,0.381,0.194,"Jewel Eyed Judy - 2018 Remaster","Kiln House"
"646","Fleetwood Mac","1970-09-18",0.583,0.829,0.41,"Buddy's Song","Kiln House"
"647","Fleetwood Mac","1970-09-18",0.602,0.27,0.212,"Earl Gray","Kiln House"
"648","Fleetwood Mac","1970-09-18",0.464,0.68,0.26,"One Together","Kiln House"
"649","Fleetwood Mac","1970-09-18",0.554,0.936,0.67,"Tell Me All the Things You Do","Kiln House"
"650","Fleetwood Mac","1970-09-18",0.474,0.658,0.17,"Mission Bell","Kiln House"
"651","Fleetwood Mac","1969-12-05",0.521,0.536,0.369,"World's in a Tangle","Blues Jam in Chicago, Vol. 2"
"652","Fleetwood Mac","1969-12-05",0.599,0.934,0.415,"Talk with You","Blues Jam in Chicago, Vol. 2"
"653","Fleetwood Mac","1969-12-05",0.234,0.54,0.693,"Like This Way","Blues Jam in Chicago, Vol. 2"
"654","Fleetwood Mac","1969-12-05",0.561,0.258,0.124,"Someday Soon Baby","Blues Jam in Chicago, Vol. 2"
"655","Fleetwood Mac","1969-12-05",0.735,0.551,0.183,"Hungry Country Girl","Blues Jam in Chicago, Vol. 2"
"656","Fleetwood Mac","1969-12-05",0.554,0.486,0.176,"Black Jack Blues","Blues Jam in Chicago, Vol. 2"
"657","Fleetwood Mac","1969-12-05",0.39,0.548,0.653,"Everyday I Have the Blues","Blues Jam in Chicago, Vol. 2"
"658","Fleetwood Mac","1969-12-05",0.235,0.207,0.891,"Rockin' Boogie","Blues Jam in Chicago, Vol. 2"
"659","Fleetwood Mac","1969-12-05",0.737,0.75,0.279,"My Baby's Gone","Blues Jam in Chicago, Vol. 2"
"660","Fleetwood Mac","1969-12-05",0.527,0.416,0.165,"Sugar Mama - Take 1 Incomplete","Blues Jam in Chicago, Vol. 2"
"661","Fleetwood Mac","1969-12-05",0.446,0.331,0.276,"Sugar Mama","Blues Jam in Chicago, Vol. 2"
"662","Fleetwood Mac","1969-12-05",0.581,0.803,0.56,"Homework","Blues Jam in Chicago, Vol. 2"
"663","Fleetwood Mac","1969-12-05",0.804,0.718,0.444,"Honey Boy Blues","Blues Jam in Chicago, Vol. 2"
"664","Fleetwood Mac","1969-12-05",0.444,0.667,0.801,"I Need Your Love - Take 1","Blues Jam in Chicago, Vol. 2"
"665","Fleetwood Mac","1969-12-05",0.405,0.898,0.56,"Horton's Boogie Woogie - Take 2","Blues Jam in Chicago, Vol. 2"
"666","Fleetwood Mac","1969-12-05",0.563,0.725,0.323,"Have a Good Time","Blues Jam in Chicago, Vol. 2"
"667","Fleetwood Mac","1969-12-05",0.509,0.813,0.479,"That's Wrong","Blues Jam in Chicago, Vol. 2"
"668","Fleetwood Mac","1969-12-05",0.429,0.559,0.234,"Rock Me Baby","Blues Jam in Chicago, Vol. 2"
"669","Fleetwood Mac","1969-12-05",0.641,0.709,0.501,"Watch out - Take 2 Remix","Blues Jam in Chicago, Vol. 1"
"670","Fleetwood Mac","1969-12-05",0.806,0.506,0.521,"Ooh Baby","Blues Jam in Chicago, Vol. 1"
"671","Fleetwood Mac","1969-12-05",0.589,0.966,0.503,"South Indiana - Take 1","Blues Jam in Chicago, Vol. 1"
"672","Fleetwood Mac","1969-12-05",0.673,0.873,0.425,"South Indiana - Take 2","Blues Jam in Chicago, Vol. 1"
"673","Fleetwood Mac","1969-12-05",0.548,0.254,0.241,"Last Night","Blues Jam in Chicago, Vol. 1"
"674","Fleetwood Mac","1969-12-05",0.526,0.677,0.49,"Red Hot Jam - Take 1","Blues Jam in Chicago, Vol. 1"
"675","Fleetwood Mac","1969-12-05",0.524,0.838,0.576,"Red Hot Jam","Blues Jam in Chicago, Vol. 1"
"676","Fleetwood Mac","1969-12-05",0.462,0.431,0.791,"I'm Worried","Blues Jam in Chicago, Vol. 1"
"677","Fleetwood Mac","1969-12-05",0.568,0.25,0.391,"I Held My Baby Last Night","Blues Jam in Chicago, Vol. 1"
"678","Fleetwood Mac","1969-12-05",0.453,0.517,0.813,"Madison Blues","Blues Jam in Chicago, Vol. 1"
"679","Fleetwood Mac","1969-12-05",0.529,0.476,0.633,"I Can't Hold Out","Blues Jam in Chicago, Vol. 1"
"680","Fleetwood Mac","1969-12-05",0.607,0.715,0.598,"Bobby's Rock","Blues Jam in Chicago, Vol. 1"
"681","Fleetwood Mac","1969-12-05",0.415,0.622,0.62,"I Need Your Love - Take 2","Blues Jam in Chicago, Vol. 1"
"682","Fleetwood Mac","1969-12-05",0.465,0.628,0.408,"Horton's Boogie Woogie - Take 1","Blues Jam in Chicago, Vol. 1"
"683","Fleetwood Mac","1969-12-05",0.416,0.579,0.355,"I Got the Blues","Blues Jam in Chicago, Vol. 1"
"684","Fleetwood Mac","1969-09-19",0.558,0.127,0.624,"Coming Your Way - 2013 Remaster","Then Play On (2013 Remaster; Expanded Edition)"
"685","Fleetwood Mac","1969-09-19",0.355,0.186,0.0746,"Closing My Eyes - 2013 Remaster","Then Play On (2013 Remaster; Expanded Edition)"
"686","Fleetwood Mac","1969-09-19",0.494,0.627,0.584,"Fighting For Madge - 2013 Remaster","Then Play On (2013 Remaster; Expanded Edition)"
"687","Fleetwood Mac","1969-09-19",0.526,0.264,0.0501,"When You Say - 2013 Remaster","Then Play On (2013 Remaster; Expanded Edition)"
"688","Fleetwood Mac","1969-09-19",0.568,0.585,0.417,"Show Biz Blues - 2013 Remaster","Then Play On (2013 Remaster; Expanded Edition)"
"689","Fleetwood Mac","1969-09-19",0.408,0.413,0.294,"Underway - 2013 Remaster","Then Play On (2013 Remaster; Expanded Edition)"
"690","Fleetwood Mac","1969-09-19",0.384,0.403,0.506,"One Sunny Day - 2013 Remaster","Then Play On (2013 Remaster; Expanded Edition)"
"691","Fleetwood Mac","1969-09-19",0.518,0.091,0.194,"Although the Sun Is Shining - 2013 Remaster","Then Play On (2013 Remaster; Expanded Edition)"
"692","Fleetwood Mac","1969-09-19",0.577,0.497,0.535,"Rattlesnake Shake - 2013 Remaster","Then Play On (2013 Remaster; Expanded Edition)"
"693","Fleetwood Mac","1969-09-19",0.452,0.274,0.0258,"Without You - 2013 Remaster","Then Play On (2013 Remaster; Expanded Edition)"
"694","Fleetwood Mac","1969-09-19",0.323,0.394,0.601,"Searching for Madge - 2013 Remaster","Then Play On (2013 Remaster; Expanded Edition)"
"695","Fleetwood Mac","1969-09-19",0.631,0.0697,0.246,"My Dream - 2013 Remaster","Then Play On (2013 Remaster; Expanded Edition)"
"696","Fleetwood Mac","1969-09-19",0.523,0.388,0.26,"Like Crying - 2013 Remaster","Then Play On (2013 Remaster; Expanded Edition)"
"697","Fleetwood Mac","1969-09-19",0.443,0.237,0.236,"Before The Beginning - 2013 Remaster","Then Play On (2013 Remaster; Expanded Edition)"
"698","Fleetwood Mac","1969-09-19",0.466,0.235,0.623,"Oh Well (Pt. 1) - 2013 Remaster","Then Play On (2013 Remaster; Expanded Edition)"
"699","Fleetwood Mac","1969-09-19",0.559,0.134,0.138,"Oh Well (Pt. 2) - 2013 Remaster","Then Play On (2013 Remaster; Expanded Edition)"
"700","Fleetwood Mac","1969-09-19",0.536,0.391,0.562,"The Green Manalishi (With the Two Prong Crown) - 2013 Remaster","Then Play On (2013 Remaster; Expanded Edition)"
"701","Fleetwood Mac","1969-09-19",0.437,0.231,0.332,"World In Harmony - 2013 Remaster","Then Play On (2013 Remaster; Expanded Edition)"
"702","Fleetwood Mac","1969-08-15",0.424,0.311,0.299,"Need Your Love so Bad - Version #2 [remake]","The Pious Bird of Good Omen"
"703","Fleetwood Mac","1969-08-15",0.776,0.685,0.54,"Rambling Pony No. 2 - Alternative Original Mix","The Pious Bird of Good Omen"
"704","Fleetwood Mac","1969-08-15",0.551,0.768,0.56,"I Believe My Time Ain't Long","The Pious Bird of Good Omen"
"705","Fleetwood Mac","1969-08-15",0.411,0.615,0.488,"The Sun is Shining","The Pious Bird of Good Omen"
"706","Fleetwood Mac","1969-08-15",0.321,0.264,0.0631,"Albatross - 2018 Master","The Pious Bird of Good Omen"
"707","Fleetwood Mac","1969-08-15",0.457,0.44,0.412,"Black Magic Woman - 2018 Master","The Pious Bird of Good Omen"
"708","Fleetwood Mac","1969-08-15",0.67,0.89,0.221,"Jigsaw Puzzle Blues","The Pious Bird of Good Omen"
"709","Fleetwood Mac","1969-08-15",0.652,0.458,0.16,"Like Crying","The Pious Bird of Good Omen"
"710","Fleetwood Mac","1969-08-15",0.531,0.194,0.117,"Need Your Love so Bad - Take 1 False Start","The Pious Bird of Good Omen"
"711","Fleetwood Mac","1969-08-15",0.413,0.337,0.283,"Need Your Love so Bad - Version No. 2, Takes 1-2","The Pious Bird of Good Omen"
"712","Fleetwood Mac","1969-08-15",0.463,0.285,0.261,"Need Your Love so Bad - US Version","The Pious Bird of Good Omen"
"713","Fleetwood Mac","1969-08-15",0.412,0.189,0.238,"Need Your Love so Bad - Take 3","The Pious Bird of Good Omen"
"714","Fleetwood Mac","1968-08-23",0.497,0.531,0.494,"Stop Messin' Round - Take 4","Mr. Wonderful (Deluxe)"
"715","Fleetwood Mac","1968-08-23",0.405,0.282,0.356,"I've Lost My Baby","Mr. Wonderful (Deluxe)"
"716","Fleetwood Mac","1968-08-23",0.496,0.919,0.637,"Rollin' Man","Mr. Wonderful (Deluxe)"
"717","Fleetwood Mac","1968-08-23",0.593,0.655,0.48,"Dust My Broom","Mr. Wonderful (Deluxe)"
"718","Fleetwood Mac","1968-08-23",0.522,0.292,0.223,"Love That Burns","Mr. Wonderful (Deluxe)"
"719","Fleetwood Mac","1968-08-23",0.495,0.652,0.516,"Doctor Brown","Mr. Wonderful (Deluxe)"
"720","Fleetwood Mac","1968-08-23",0.601,0.958,0.661,"Need Your Love Tonight","Mr. Wonderful (Deluxe)"
"721","Fleetwood Mac","1968-08-23",0.597,0.773,0.369,"If You Be My Baby","Mr. Wonderful (Deluxe)"
"722","Fleetwood Mac","1968-08-23",0.425,0.909,0.632,"Evenin' Boogie","Mr. Wonderful (Deluxe)"
"723","Fleetwood Mac","1968-08-23",0.474,0.754,0.809,"Lazy Poker Blues","Mr. Wonderful (Deluxe)"
"724","Fleetwood Mac","1968-08-23",0.501,0.718,0.44,"Coming Home","Mr. Wonderful (Deluxe)"
"725","Fleetwood Mac","1968-08-23",0.453,0.417,0.0334,"Trying So Hard to Forget","Mr. Wonderful (Deluxe)"
"726","Fleetwood Mac","1968-08-23",0.515,0.51,0.437,"Stop Messin' Round - Bonus Track: Take 1 - False Start","Mr. Wonderful (Deluxe)"
"727","Fleetwood Mac","1968-08-23",0.37,0.643,0.526,"Stop Messin' Round - Bonus Track: Take 5 Master Single / Remix","Mr. Wonderful (Deluxe)"
"728","Fleetwood Mac","1968-08-23",0.564,0.501,0.195,"I Held My Baby Last Night - Bonus Track","Mr. Wonderful (Deluxe)"
"729","Fleetwood Mac","1968-08-23",0.571,0.781,0.428,"Mystery Boogie - Bonus Track","Mr. Wonderful (Deluxe)"
"730","Fleetwood Mac","1968-02-24",0.5,0.817,0.615,"My Heart Beat Like a Hammer - Take 2","Peter Green's Fleetwood Mac (Deluxe)"
"731","Fleetwood Mac","1968-02-24",0.439,0.394,0.408,"Merry Go Round - Take 1","Peter Green's Fleetwood Mac (Deluxe)"
"732","Fleetwood Mac","1968-02-24",0.782,0.741,0.335,"Long Grey Mere","Peter Green's Fleetwood Mac (Deluxe)"
"733","Fleetwood Mac","1968-02-24",0.388,0.286,0.063,"Hellhound on My Trail - Take 1","Peter Green's Fleetwood Mac (Deluxe)"
"734","Fleetwood Mac","1968-02-24",0.422,0.888,0.85,"Shake Your Moneymaker","Peter Green's Fleetwood Mac (Deluxe)"
"735","Fleetwood Mac","1968-02-24",0.757,0.759,0.484,"Looking for Somebody","Peter Green's Fleetwood Mac (Deluxe)"
"736","Fleetwood Mac","1968-02-24",0.682,0.843,0.27,"No Place to Go","Peter Green's Fleetwood Mac (Deluxe)"
"737","Fleetwood Mac","1968-02-24",0.488,0.963,0.673,"My Baby's Good to Me","Peter Green's Fleetwood Mac (Deluxe)"
"738","Fleetwood Mac","1968-02-24",0.753,0.899,0.354,"I Loved Another Woman","Peter Green's Fleetwood Mac (Deluxe)"
"739","Fleetwood Mac","1968-02-24",0.45,0.418,0.307,"Cold Black Night","Peter Green's Fleetwood Mac (Deluxe)"
"740","Fleetwood Mac","1968-02-24",0.736,0.702,0.221,"The World Keep on Turning","Peter Green's Fleetwood Mac (Deluxe)"
"741","Fleetwood Mac","1968-02-24",0.399,0.805,0.532,"Got to Move","Peter Green's Fleetwood Mac (Deluxe)"
"742","Fleetwood Mac","1968-02-24",0.454,0.701,0.666,"My Heart Beat Like a Hammer - Bonus Track: Take 1 & Talking Tail","Peter Green's Fleetwood Mac (Deluxe)"
"743","Fleetwood Mac","1968-02-24",0.402,0.552,0.302,"Merry Go Round - Bonus Track: Take 1 Incomplete","Peter Green's Fleetwood Mac (Deluxe)"
"744","Fleetwood Mac","1968-02-24",0.786,0.916,0.306,"I Loved Another Woman - Bonus Track: Takes 1-4","Peter Green's Fleetwood Mac (Deluxe)"
"745","Fleetwood Mac","1968-02-24",0.758,0.913,0.318,"I Loved Another Woman - Bonus Track: Takes 5-6","Peter Green's Fleetwood Mac (Deluxe)"
"746","Fleetwood Mac","1968-02-24",0.489,0.577,0.34,"Cold Black Night - Bonus Track: Take 1 & 2 False Start","Peter Green's Fleetwood Mac (Deluxe)"
"747","Fleetwood Mac","1968-02-24",0.462,0.368,0.0884,"You're So Evil - Bonus Track","Peter Green's Fleetwood Mac (Deluxe)"
"748","Fleetwood Mac","1968-02-24",0.429,0.848,0.657,"I'm Coming Home to Stay - Bonus Track","Peter Green's Fleetwood Mac (Deluxe)"
"749","Fleetwood Mac","1968-01-25",0.742,0.813,0.507,"You Got to Reap","7936 South Rhodes (2005 Remaster)"
"750","Fleetwood Mac","1968-01-25",0.576,0.17,0.0967,"Just the Blues","7936 South Rhodes (2005 Remaster)"
"751","Fleetwood Mac","1968-01-25",0.495,0.823,0.811,"She's Real","7936 South Rhodes (2005 Remaster)"
"752","Fleetwood Mac","1968-01-25",0.484,0.947,0.887,"Backslap","7936 South Rhodes (2005 Remaster)"
"753","Fleetwood Mac","1968-01-25",0.481,0.434,0.288,"Be Careful","7936 South Rhodes (2005 Remaster)"
"754","Fleetwood Mac","1968-01-25",0.702,0.806,0.359,"Ten to One","7936 South Rhodes (2005 Remaster)"
"755","Fleetwood Mac","1968-01-25",0.604,0.932,0.655,"The Blues is Here to Stay","7936 South Rhodes (2005 Remaster)"
"756","Fleetwood Mac","1968-01-25",0.619,0.593,0.355,"You Are My Love","7936 South Rhodes (2005 Remaster)"
"757","Fleetwood Mac","1968-01-25",0.569,0.205,0.126,"Third Degree","7936 South Rhodes (2005 Remaster)"
"758","Fleetwood Mac","1968-01-25",0.652,0.899,0.755,"Thank You Baby","7936 South Rhodes (2005 Remaster)"
"759","Fleetwood Mac","1968-01-25",0.627,0.661,0.347,"She's Gone","7936 South Rhodes (2005 Remaster)"
"760","Fleetwood Mac","1968-01-25",0.74,0.901,0.743,"I'll Never Stop (I Can't Stop Loving You)","7936 South Rhodes (2005 Remaster)"
